,0
49149,62.891296
49150,21.045677
49151,18.61252
49152,15.289595
49153,23.29694
49154,21.94027
49155,29.926165
49156,45.518005
49157,45.09775
49158,17.355318
49159,21.444853
49160,20.26382
49161,26.050272
49162,41.882614
49163,59.635426
49164,38.688118
49165,112.851616
49166,38.97775
49167,50.489975
49168,28.922667
49169,28.841658
49170,33.33192
49171,29.009842
49172,34.424194
49173,18.269915
49174,36.125843
49175,26.335583
49176,14.9603
49177,25.703325
49178,44.212357
49179,13.100637
49180,15.592388
49181,22.832764
49182,25.723146
49183,14.70644
49184,9.199221
49185,36.796482
49186,13.399161
49187,27.977581
49188,27.72654
49189,42.58525
49190,110.242905
49191,53.769333
49192,47.5009
49193,14.492464
49194,16.058224
49195,23.752508
49196,17.24207
49197,19.445059
49198,29.244745
49199,36.331024
49200,23.432474
49201,23.942041
49202,15.00656
49203,22.745228
49204,36.857323
49205,34.329914
49206,16.217525
49207,55.461433
49208,17.892046
49209,22.512825
49210,59.123665
49211,34.213154
49212,31.951431
49213,44.15799
49214,29.283615
49215,32.594543
49216,27.177975
49217,27.29767
49218,35.284462
49219,37.258823
49220,17.348915
49221,25.861227
49222,48.100677
49223,50.01302
49224,17.088762
49225,35.77705
49226,21.12371
49227,15.27477
49228,24.1104
49229,24.84782
49230,17.034348
49231,31.84857
49232,58.80467
49233,43.297646
49234,103.11374
49235,46.780334
49236,29.34678
49237,23.794289
49238,91.294014
49239,14.686704
49240,32.072285
49241,36.489338
49242,12.711239
49243,18.564672
49244,47.19251
49245,51.18143
49246,12.583746
49247,11.573265
49248,87.64243
49249,43.87469
49250,44.719887
49251,32.424107
49252,27.295996
49253,34.19167
49254,24.73997
49255,59.667114
49256,46.137127
49257,25.50908
49258,21.885548
49259,12.255259
49260,39.888905
49261,41.763515
49262,41.95376
49263,25.631636
49264,32.939716
49265,78.87964
49266,22.61723
49267,17.153095
49268,22.887405
49269,46.593174
49270,16.64454
49271,47.44928
49272,20.194052
49273,18.388195
49274,33.00093
49275,17.232407
49276,33.04151
49277,25.821697
49278,41.895477
49279,21.595352
49280,16.231766
49281,13.414562
49282,47.15048
49283,25.945822
49284,22.528086
49285,34.92335
49286,29.20408
49287,32.180767
49288,37.717438
49289,29.463144
49290,11.002645
49291,53.896156
49292,21.151766
49293,35.842503
49294,20.642986
49295,39.80691
49296,22.356144
49297,28.014576
49298,36.856895
49299,46.240337
49300,26.684206
49301,31.869543
49302,50.273914
49303,26.40354
49304,19.351437
49305,28.465229
49306,16.940556
49307,22.948654
49308,17.434868
49309,43.123543
49310,35.476463
49311,37.61744
49312,27.242796
49313,34.214287
49314,26.891676
49315,24.248356
49316,38.59788
49317,15.487739
49318,29.181921
49319,24.394623
49320,30.692781
49321,24.510311
49322,20.004766
49323,60.363407
49324,23.734848
49325,89.39784
49326,22.640022
49327,14.204085
49328,38.965546
49329,21.440666
49330,26.27141
49331,61.71029
49332,19.850637
49333,21.89893
49334,100.48313
49335,21.75941
49336,14.447244
49337,40.05268
49338,22.833576
49339,27.21585
49340,18.84731
49341,17.34267
49342,20.021196
49343,29.221466
49344,32.536278
49345,27.234919
49346,30.213924
49347,17.635033
49348,45.143875
49349,45.303097
49350,106.953064
49351,18.479956
49352,45.320763
49353,27.453024
49354,33.02246
49355,21.761509
49356,34.05574
49357,17.96376
49358,102.674164
49359,34.95569
49360,19.314901
49361,30.15288
49362,25.961628
49363,24.368376
49364,33.307423
49365,37.121494
49366,20.878744
49367,33.49325
49368,16.798151
49369,26.206032
49370,20.50127
49371,22.01048
49372,25.707287
49373,34.745308
49374,60.91114
49375,44.78761
49376,16.33918
49377,11.768519
49378,89.00586
49379,31.753237
49380,26.284489
49381,28.154892
49382,21.592688
49383,18.396135
49384,52.126648
49385,12.63644
49386,33.04719
49387,17.78155
49388,25.617292
49389,23.952618
49390,54.968025
49391,27.10332
49392,56.990047
49393,16.559576
49394,33.154766
49395,88.77011
49396,14.09201
49397,22.285229
49398,24.832527
49399,57.070213
49400,40.15406
49401,33.97315
49402,53.458378
49403,23.096064
49404,26.946804
49405,30.308222
49406,39.584187
49407,21.799734
49408,32.529835
49409,50.006073
49410,24.059572
49411,22.441248
49412,37.401222
49413,16.940962
49414,26.098175
49415,16.64183
49416,21.514328
49417,44.21043
49418,25.597612
49419,43.643288
49420,46.765984
49421,34.2975
49422,19.010473
49423,35.66865
49424,18.779833
49425,56.923096
49426,41.651386
49427,20.904821
49428,61.149986
49429,51.43078
49430,31.7416
49431,18.328333
49432,33.90674
49433,31.227438
49434,33.77419
49435,11.207978
49436,18.21068
49437,35.5899
49438,17.0445
49439,38.68702
49440,20.846088
49441,29.996058
49442,24.478594
49443,28.99542
49444,24.746986
49445,17.291279
49446,27.33829
49447,17.219004
49448,39.209896
49449,95.80813
49450,44.711777
49451,19.878786
49452,27.728844
49453,20.647572
49454,15.074554
49455,25.775236
49456,40.61195
49457,21.250742
49458,28.6687
49459,24.077518
49460,43.501392
49461,23.346558
49462,35.66028
49463,15.945069
49464,17.540623
49465,39.3269
49466,74.04338
49467,21.740168
49468,48.918716
49469,34.012215
49470,56.788795
49471,86.08009
49472,64.52253
49473,30.289692
49474,64.226974
49475,31.883038
49476,45.416725
49477,49.097324
49478,20.87471
49479,23.396992
49480,28.102194
49481,39.317085
49482,19.252005
49483,31.862392
49484,28.659203
49485,52.13054
49486,31.973051
49487,31.33209
49488,52.209225
49489,31.011982
49490,23.30643
49491,22.566475
49492,26.27141
49493,73.69053
49494,42.9426
49495,41.16204
49496,44.590862
49497,18.266901
49498,24.628756
49499,76.955864
49500,41.06526
49501,18.898104
49502,22.230042
49503,37.98411
49504,33.006447
49505,62.030888
49506,33.777092
49507,29.702974
49508,23.015839
49509,24.333288
49510,32.450184
49511,26.401335
49512,60.960506
49513,12.163874
49514,50.195705
49515,28.649933
49516,22.309143
49517,18.749012
49518,29.153765
49519,19.277256
49520,44.4074
49521,22.684975
49522,32.601574
49523,40.04867
49524,51.054764
49525,23.506924
49526,72.92864
49527,44.461617
49528,18.141237
49529,17.469162
49530,30.57036
49531,28.188036
49532,17.506859
49533,34.79592
49534,19.882086
49535,46.582855
49536,29.176167
49537,15.296746
49538,37.9955
49539,17.674984
49540,39.71634
49541,32.180138
49542,17.01782
49543,166.48021
49544,19.515667
49545,18.167244
49546,23.572111
49547,18.21138
49548,33.698578
49549,61.91673
49550,60.202675
49551,21.480717
49552,31.453835
49553,17.430687
49554,21.261944
49555,21.731234
49556,35.59907
49557,30.551779
49558,33.27942
49559,23.926928
49560,45.58343
49561,38.324036
49562,20.546062
49563,33.57738
49564,37.435425
49565,26.946625
49566,14.059526
49567,42.267532
49568,23.50502
49569,32.480583
49570,68.02232
49571,20.73774
49572,18.606739
49573,79.40313
49574,27.941662
49575,71.685196
49576,42.852215
49577,27.324188
49578,48.328236
49579,44.324158
49580,15.636763
49581,25.29119
49582,19.304289
49583,17.541176
49584,14.404427
49585,82.62829
49586,36.73713
49587,25.720959
49588,23.571218
49589,32.349
49590,29.029072
49591,46.048702
49592,19.350586
49593,81.70799
49594,15.75904
49595,19.683348
49596,34.067104
49597,20.71472
49598,27.798029
49599,29.143402
49600,16.258984
49601,16.592081
49602,28.160799
49603,17.891169
49604,15.239169
49605,29.280455
49606,24.410696
49607,43.6916
49608,13.287447
49609,15.3132105
49610,31.069195
49611,15.38814
49612,33.97493
49613,23.274597
49614,106.81535
49615,33.464783
49616,99.673294
49617,30.173891
49618,15.212667
49619,19.948536
49620,32.88304
49621,31.807858
49622,47.405018
49623,11.044452
49624,21.071953
49625,26.054117
49626,19.503483
49627,38.850014
49628,14.80417
49629,32.196648
49630,31.788422
49631,19.348894
49632,41.716503
49633,27.008163
49634,23.415417
49635,28.017967
49636,24.762121
49637,38.246468
49638,77.08813
49639,89.350845
49640,15.656166
49641,58.09275
49642,44.646523
49643,23.647575
49644,27.664375
49645,360.21753
49646,26.257227
49647,59.4018
49648,74.20375
49649,22.771584
49650,13.50225
49651,41.130585
49652,25.148582
49653,20.68145
49654,21.856615
49655,43.96892
49656,24.288467
49657,30.956772
49658,34.77957
49659,18.945974
49660,11.341687
49661,25.268229
49662,18.442497
49663,31.982964
49664,44.682858
49665,36.716568
49666,37.234455
49667,36.40865
49668,51.96348
49669,22.788727
49670,16.38853
49671,80.54623
49672,74.93281
49673,43.251026
49674,20.779593
49675,30.260912
49676,22.354567
49677,33.169254
49678,22.98541
49679,30.090996
49680,26.709251
49681,26.489391
49682,47.00202
49683,31.88356
49684,27.388193
49685,18.416088
49686,19.064222
49687,23.60848
49688,75.97686
49689,32.234123
49690,19.34407
49691,50.95099
49692,24.903528
49693,23.57227
49694,20.817171
49695,58.053394
49696,77.950096
49697,60.09234
49698,22.595037
49699,18.286858
49700,22.39824
49701,18.819468
49702,17.702057
49703,12.180024
49704,76.909966
49705,33.161007
49706,33.69012
49707,33.169353
49708,16.340588
49709,14.13989
49710,79.24766
49711,67.283
49712,44.260418
49713,49.74239
49714,47.029064
49715,23.442362
49716,20.19786
49717,20.765491
49718,582.59235
49719,25.24359
49720,26.580666
49721,13.186282
49722,64.429115
49723,49.72279
49724,57.00124
49725,84.609474
49726,24.827856
49727,27.324188
49728,21.424324
49729,61.959778
49730,34.08419
49731,30.83581
49732,31.036991
49733,44.68731
49734,38.05178
49735,31.297928
49736,15.168991
49737,20.681797
49738,36.21442
49739,25.677135
49740,30.425325
49741,47.505413
49742,15.440205
49743,28.976215
49744,16.407293
49745,28.718801
49746,42.704144
49747,17.370697
49748,15.424836
49749,66.487595
49750,24.258234
49751,20.351301
49752,31.457045
49753,49.566216
49754,17.631962
49755,31.13716
49756,28.999075
49757,19.222729
49758,25.165731
49759,16.45075
49760,14.151317
49761,18.057373
49762,30.973524
49763,16.718746
49764,20.006065
49765,14.429837
49766,29.264029
49767,13.864782
49768,17.308157
49769,27.388535
49770,27.506208
49771,33.005676
49772,39.395496
49773,50.683075
49774,56.394745
49775,21.012106
49776,32.318634
49777,65.04288
49778,21.655048
49779,26.513103
49780,15.340409
49781,20.914505
49782,65.13556
49783,18.338745
49784,30.743525
49785,25.29375
49786,22.34203
49787,71.437706
49788,17.5982
49789,40.35726
49790,15.77728
49791,29.787418
49792,34.737843
49793,53.264248
49794,28.56517
49795,90.83645
49796,22.68932
49797,49.913
49798,32.21901
49799,39.98659
49800,42.960213
49801,15.2267065
49802,15.56597
49803,24.042845
49804,14.463944
49805,30.623848
49806,21.968452
49807,14.069586
49808,23.817986
49809,31.674381
49810,20.857359
49811,47.37762
49812,39.961258
49813,22.480999
49814,17.21236
49815,15.115669
49816,18.678461
49817,83.80705
49818,28.336689
49819,12.051774
49820,22.982885
49821,73.62921
49822,31.483988
49823,34.496746
49824,30.326515
49825,20.742544
49826,20.907358
49827,33.84227
49828,57.581882
49829,19.127594
49830,41.4691
49831,46.18028
49832,33.453682
49833,40.64808
49834,20.174734
49835,29.12784
49836,67.19981
49837,20.204466
49838,15.355199
49839,66.23738
49840,47.44438
49841,14.654851
49842,15.19668
49843,12.585232
49844,38.260082
49845,13.6530695
49846,31.221437
49847,37.551674
49848,19.252005
49849,41.367737
49850,27.514729
49851,15.286291
49852,24.511353
49853,34.397068
49854,22.559164
49855,19.563658
49856,17.434496
49857,58.491226
49858,92.85841
49859,21.75255
49860,113.12919
49861,39.94854
49862,28.50457
49863,16.812197
49864,30.517748
49865,26.259039
49866,30.44702
49867,37.577534
49868,59.651775
49869,18.306091
49870,29.81243
49871,32.708126
49872,29.525545
49873,54.14437
49874,18.889763
49875,49.47708
49876,15.534862
49877,21.99498
49878,23.079931
49879,34.93385
49880,18.67351
49881,36.83395
49882,33.149162
49883,73.8497
49884,55.68285
49885,82.32993
49886,20.04249
49887,17.413168
49888,30.584
49889,52.192574
49890,48.63761
49891,98.84839
49892,48.891617
49893,24.378382
49894,23.93571
49895,28.546925
49896,36.566532
49897,22.125265
49898,89.92023
49899,86.10485
49900,109.730965
49901,34.652317
49902,62.054413
49903,36.9395
49904,54.123352
49905,32.2437
49906,22.177622
49907,27.730663
49908,58.74275
49909,25.505148
49910,31.837275
49911,51.922413
49912,15.893894
49913,41.27137
49914,22.205566
49915,19.118586
49916,49.28315
49917,17.142757
49918,67.366455
49919,21.68075
49920,30.243792
49921,37.08668
49922,31.749472
49923,17.082344
49924,23.128311
49925,15.608716
49926,17.10546
49927,36.000244
49928,13.016489
49929,54.93855
49930,23.18604
49931,25.871796
49932,23.482557
49933,31.859943
49934,41.877773
49935,34.686863
49936,22.192692
49937,23.827263
49938,44.385895
49939,90.68525
49940,20.448713
49941,18.55044
49942,38.9478
49943,17.890556
49944,16.690401
49945,9.478788
49946,22.535038
49947,16.58988
49948,16.869688
49949,21.82469
49950,16.154613
49951,14.193244
49952,69.66769
49953,42.20053
49954,22.888288
49955,43.4187
49956,17.133863
49957,36.296818
49958,15.174885
49959,26.752096
49960,22.577847
49961,21.1593
49962,36.671333
49963,40.978073
49964,36.44538
49965,17.798357
49966,25.309456
49967,18.691069
49968,32.95661
49969,20.105215
49970,16.090965
49971,43.51981
49972,31.843388
49973,31.823328
49974,25.039192
49975,13.897946
49976,59.66308
49977,34.93726
49978,20.171753
49979,25.593307
49980,65.11063
49981,85.4599
49982,33.631905
49983,61.68696
49984,17.672003
49985,79.817566
49986,38.045086
49987,30.773619
49988,47.765877
49989,15.481217
49990,22.99102
49991,22.599924
49992,16.69175
49993,15.465772
49994,26.118471
49995,28.087444
49996,23.15455
49997,32.409813
49998,25.142202
49999,33.51548
50000,18.374445
50001,35.911392
50002,24.34122
50003,115.52792
50004,13.515066
50005,32.60111
50006,26.354523
50007,20.116909
50008,22.875172
50009,35.81865
50010,21.75941
50011,49.81953
50012,14.483528
50013,16.822937
50014,11.018288
50015,32.782013
50016,22.88013
50017,27.394768
50018,17.605307
50019,13.331094
50020,37.068092
50021,77.32428
50022,25.641787
50023,114.83302
50024,20.676722
50025,42.06078
50026,21.334269
50027,31.540583
50028,66.118385
50029,38.273983
50030,30.341778
50031,35.215935
50032,10.82898
50033,12.335575
50034,45.0835
50035,17.938284
50036,26.72545
50037,22.524378
50038,20.77114
50039,32.643845
50040,16.091825
50041,54.953957
50042,30.199816
50043,29.556417
50044,48.23178
50045,11.016853
50046,24.291119
50047,22.861294
50048,44.27818
50049,30.893253
50050,33.726517
50051,30.516054
50052,22.752735
50053,37.33792
50054,55.792664
50055,26.059328
50056,18.335882
50057,14.221453
50058,24.285835
50059,15.170724
50060,20.580915
50061,27.447346
50062,30.893488
50063,15.487739
50064,36.002857
50065,24.469818
50066,31.996431
50067,51.83134
50068,19.80395
50069,23.052233
50070,31.83993
50071,24.958359
50072,28.188475
50073,15.194081
50074,85.69571
50075,28.38639
50076,30.168278
50077,23.116133
50078,33.57179
50079,21.204945
50080,17.125528
50081,24.19853
50082,29.481028
50083,25.764738
50084,22.27207
50085,28.828995
50086,29.380404
50087,30.918434
50088,28.11993
50089,20.98247
50090,85.223305
50091,57.32105
50092,22.59667
50093,98.63332
50094,35.320034
50095,11.436536
50096,25.27871
50097,94.5604
50098,26.460808
50099,29.860914
50100,30.144115
50101,26.259453
50102,34.168335
50103,31.528475
50104,43.201996
50105,43.71119
50106,13.316526
50107,31.71656
50108,41.776585
50109,48.41533
50110,44.18501
50111,12.953672
50112,24.356533
50113,24.794312
50114,16.760376
50115,64.288315
50116,30.850643
50117,21.111794
50118,75.07339
50119,5.6663046
50120,82.57684
50121,22.844027
50122,19.08508
50123,74.66974
50124,32.885548
50125,16.909199
50126,44.106674
50127,52.42706
50128,17.13855
50129,18.199423
50130,31.741596
50131,27.557882
50132,19.674679
50133,32.160988
50134,18.19856
50135,32.2491
50136,16.70046
50137,46.54124
50138,35.38792
50139,112.69169
50140,57.98495
50141,90.94995
50142,28.06723
50143,28.522575
50144,71.61783
50145,34.640457
50146,27.58106
50147,29.64549
50148,27.789228
50149,53.268654
50150,21.360935
50151,21.803314
50152,75.44349
50153,32.91749
50154,40.943237
50155,54.986843
50156,36.54652
50157,37.252438
50158,40.036312
50159,28.703268
50160,52.601192
50161,48.39827
50162,28.950897
50163,38.588276
50164,14.287886
50165,21.99498
50166,18.93996
50167,40.4043
50168,14.9893
50169,43.744637
50170,22.12896
50171,16.839325
50172,26.51768
50173,46.344547
50174,22.683422
50175,13.616697
50176,36.90979
50177,50.264893
50178,52.790447
50179,24.87122
50180,39.442726
50181,11.620789
50182,20.052855
50183,28.985996
50184,31.783321
50185,73.98229
50186,52.06644
50187,18.876183
50188,27.967453
50189,17.13316
50190,43.437107
50191,29.768461
50192,14.84956
50193,13.104831
50194,26.757557
50195,16.565067
50196,25.057688
50197,29.807966
50198,28.176529
50199,17.694864
50200,14.399804
50201,27.17049
50202,45.60144
50203,30.00327
50204,32.774014
50205,31.479727
50206,37.66115
50207,40.716892
50208,19.998896
50209,20.523756
50210,29.745684
50211,27.093077
50212,45.17513
50213,44.460693
50214,28.28229
50215,24.809494
50216,18.332212
50217,18.460417
50218,19.026674
50219,10.870673
50220,38.086937
50221,36.23899
50222,23.753227
50223,55.796295
50224,39.06103
50225,59.690926
50226,35.11235
50227,23.759935
50228,20.195314
50229,37.725555
50230,34.386494
50231,47.186024
50232,39.048088
50233,17.124922
50234,18.796492
50235,28.1598
50236,22.047964
50237,40.04003
50238,47.40672
50239,20.758924
50240,19.168175
50241,21.259462
50242,21.953674
50243,57.32105
50244,25.815342
50245,26.741833
50246,38.596775
50247,35.568768
50248,14.716839
50249,23.745285
50250,30.68277
50251,20.783821
50252,73.93283
50253,45.987404
50254,20.228142
50255,20.518427
50256,42.675934
50257,28.265919
50258,39.537994
50259,15.044097
50260,17.983887
50261,22.066685
50262,22.809326
50263,59.435917
50264,55.165512
50265,27.858145
50266,98.26123
50267,93.708954
50268,25.269695
50269,38.858143
50270,16.96793
50271,20.878845
50272,23.748127
50273,21.273539
50274,24.285835
50275,16.602123
50276,48.65383
50277,17.512817
50278,55.831913
50279,19.76749
50280,87.345215
50281,15.37327
50282,24.638567
50283,16.377197
50284,51.249138
50285,44.157837
50286,56.66895
50287,41.833538
50288,18.058687
50289,63.96102
50290,33.824825
50291,42.436428
50292,12.915406
50293,13.592895
50294,46.31579
50295,79.21682
50296,21.919983
50297,21.200125
50298,50.655952
50299,27.112066
50300,26.681345
50301,31.536312
50302,23.269995
50303,20.939512
50304,21.96423
50305,85.02045
50306,45.171482
50307,15.789397
50308,31.133688
50309,18.121502
50310,19.427635
50311,86.26997
50312,78.85944
50313,21.782879
50314,24.219507
50315,50.489605
50316,42.56849
50317,75.405975
50318,47.13839
50319,35.198677
50320,19.61702
50321,39.80087
50322,12.399109
50323,104.44883
50324,27.521706
50325,42.26165
50326,89.15688
50327,28.639769
50328,20.904821
50329,12.0044
50330,31.657871
50331,17.49659
50332,22.429646
50333,22.360275
50334,29.550957
50335,14.52651
50336,23.396992
50337,27.089329
50338,48.082703
50339,17.467625
50340,17.759731
50341,19.172562
50342,31.859594
50343,27.707905
50344,58.895374
50345,29.25189
50346,55.757076
50347,21.646166
50348,42.384663
50349,15.033318
50350,21.643248
50351,25.4623
50352,35.485607
50353,16.207878
50354,26.898466
50355,29.060097
50356,27.28692
50357,26.417665
50358,32.13206
50359,27.195126
50360,63.947655
50361,28.190605
50362,15.960439
50363,14.69782
50364,30.603556
50365,52.45445
50366,22.534325
50367,35.149063
50368,74.35979
50369,19.664057
50370,30.203402
50371,56.43134
50372,20.986183
50373,17.61967
50374,28.707563
50375,25.21105
50376,36.458538
50377,22.582672
50378,23.648333
50379,113.06569
50380,55.880157
50381,19.533775
50382,207.50859
50383,26.057486
50384,20.615948
50385,34.01829
50386,17.623075
50387,16.773178
50388,28.859814
50389,26.917397
50390,17.73103
50391,33.158726
50392,82.96464
50393,30.077808
50394,20.904821
50395,12.283302
50396,23.340378
50397,30.022175
50398,30.011662
50399,126.91229
50400,40.64661
50401,32.02881
50402,22.2163
50403,78.66856
50404,34.050156
50405,25.778597
50406,26.881952
50407,38.213203
50408,25.556564
50409,39.478043
50410,43.17737
50411,21.735695
50412,41.448277
50413,23.827856
50414,67.36195
50415,21.476559
50416,22.49725
50417,42.17291
50418,18.946358
50419,26.582
50420,12.484392
50421,35.5534
50422,25.896095
50423,40.657764
50424,54.404083
50425,39.516254
50426,34.32162
50427,18.19856
50428,13.463462
50429,47.7407
50430,35.068043
50431,18.121367
50432,16.434849
50433,11.740068
50434,24.297737
50435,3.997509
50436,20.481915
50437,15.863668
50438,97.23632
50439,31.311403
50440,154.49724
50441,28.185946
50442,32.701042
50443,25.929768
50444,23.10396
50445,11.554099
50446,78.09439
50447,14.296488
50448,18.23462
50449,31.874098
50450,18.344599
50451,40.66505
50452,30.270401
50453,21.1756
50454,38.751427
50455,22.305393
50456,71.36338
50457,33.118732
50458,12.376064
50459,23.504818
50460,26.963837
50461,36.938107
50462,39.063347
50463,16.54231
50464,34.809288
50465,28.266378
50466,24.911848
50467,46.921608
50468,36.641197
50469,26.52782
50470,12.142793
50471,68.477806
50472,13.515066
50473,54.191616
50474,22.406467
50475,26.847067
50476,25.724998
50477,28.75176
50478,47.56213
50479,21.563414
50480,19.125286
50481,33.882423
50482,19.638788
50483,36.337967
50484,20.09611
50485,45.703114
50486,40.70603
50487,77.53964
50488,28.561346
50489,15.380684
50490,17.820322
50491,14.328509
50492,22.584526
50493,8.609895
50494,34.442417
50495,47.576523
50496,31.88141
50497,46.940628
50498,26.861364
50499,28.373936
50500,32.81672
50501,23.612377
50502,14.796822
50503,1164.9989
50504,21.44382
50505,21.613914
50506,31.749372
50507,19.752604
50508,34.610523
50509,38.84952
50510,31.300558
50511,29.421852
50512,41.08458
50513,107.1989
50514,30.384726
50515,46.78505
50516,16.047907
50517,37.367245
50518,13.81437
50519,58.638912
50520,9.455689
50521,27.311804
50522,29.928535
50523,22.327946
50524,14.65485
50525,31.187183
50526,139.682
50527,63.681416
50528,22.29268
50529,25.0512
50530,37.15724
50531,52.026123
50532,43.587807
50533,33.763737
50534,44.069347
50535,16.435226
50536,27.573618
50537,15.044597
50538,13.275245
50539,17.814692
50540,34.180397
50541,27.132452
50542,34.737843
50543,14.58415
50544,32.620937
50545,28.704674
50546,26.530167
50547,30.40088
50548,14.614695
50549,21.71904
50550,38.20222
50551,15.486224
50552,8.565155
50553,17.176445
50554,19.971136
50555,23.115992
50556,19.346895
50557,14.0783615
50558,41.94894
50559,34.136875
50560,18.863043
50561,36.460354
50562,95.73028
50563,29.244612
50564,32.826424
50565,38.938072
50566,27.120556
50567,107.33987
50568,73.57074
50569,18.528114
50570,20.292482
50571,14.462823
50572,15.762033
50573,18.749012
50574,48.076267
50575,27.26978
50576,20.629618
50577,44.65892
50578,59.664352
50579,25.829464
50580,21.477505
50581,18.243366
50582,23.263353
50583,15.747306
50584,14.981704
50585,16.914188
50586,29.55461
50587,13.412746
50588,16.684202
50589,41.532555
50590,21.821064
50591,24.629965
50592,23.161844
50593,25.639095
50594,23.073395
50595,33.149162
50596,16.376598
50597,28.722609
50598,45.882202
50599,46.798
50600,110.379425
50601,27.068943
50602,45.864197
50603,50.552822
50604,15.546163
50605,36.076233
50606,24.905611
50607,12.93053
50608,21.275831
50609,63.909386
50610,12.435128
50611,42.237785
50612,20.994278
50613,19.190592
50614,20.668566
50615,42.010826
50616,31.71656
50617,20.543116
50618,27.555712
50619,26.737059
50620,18.547188
50621,16.907774
50622,24.639183
50623,22.470015
50624,17.100266
50625,19.33352
50626,19.787771
50627,24.29018
50628,21.463247
50629,29.740389
50630,23.273119
50631,16.767366
50632,14.863784
50633,28.503134
50634,20.454664
50635,18.339354
50636,21.168467
50637,48.78688
50638,50.55582
50639,14.226622
50640,20.674173
50641,94.225235
50642,75.70109
50643,22.369286
50644,27.594954
50645,47.505413
50646,25.719017
50647,25.769526
50648,25.184578
50649,38.972755
50650,31.046667
50651,42.4374
50652,46.77411
50653,13.744925
50654,30.082067
50655,20.012213
50656,34.12231
50657,14.6594095
50658,33.433422
50659,40.935375
50660,26.315807
50661,15.794334
50662,13.321833
50663,41.0521
50664,18.121428
50665,25.393768
50666,20.622858
50667,47.029606
50668,14.542499
50669,34.93801
50670,16.333755
50671,94.71939
50672,32.414814
50673,24.72528
50674,54.795765
50675,41.746418
50676,21.150223
50677,88.77428
50678,18.152725
50679,25.207361
50680,9.768965
50681,52.016537
50682,26.666025
50683,10.827239
50684,18.88141
50685,23.099287
50686,32.996292
50687,19.264975
50688,20.489603
50689,14.695241
50690,45.782177
50691,33.338387
50692,15.401354
50693,16.965303
50694,36.208744
50695,113.582855
50696,59.00519
50697,25.128086
50698,30.222254
50699,17.886753
50700,23.482557
50701,27.16506
50702,19.131424
50703,20.88981
50704,18.615383
50705,32.213676
50706,15.326971
50707,12.060682
50708,20.858753
50709,14.379319
50710,31.59861
50711,13.118845
50712,18.121391
50713,18.609657
50714,41.35459
50715,43.677162
50716,25.345503
50717,38.10687
50718,31.049578
50719,30.569607
50720,92.379166
50721,18.741362
50722,37.457092
50723,19.8019
50724,21.833033
50725,21.682955
50726,23.45636
50727,27.344393
50728,59.08253
50729,16.457634
50730,17.798784
50731,32.93797
50732,22.914064
50733,15.136652
50734,17.970406
50735,18.382269
50736,17.541176
50737,23.793018
50738,73.915375
50739,34.038765
50740,12.2223425
50741,25.276472
50742,29.469797
50743,27.498398
50744,22.25188
50745,22.771584
50746,160.76338
50747,19.107521
50748,27.97015
50749,55.83808
50750,19.279541
50751,21.852219
50752,28.964886
50753,19.660662
50754,24.721796
50755,22.074371
50756,21.046503
50757,56.525307
50758,15.567926
50759,20.29948
50760,34.43362
50761,17.432646
50762,19.890604
50763,24.94758
50764,18.460417
50765,29.794073
50766,18.581266
50767,11.948848
50768,27.837093
50769,20.090895
50770,12.860108
50771,36.854733
50772,56.405853
50773,17.953299
50774,34.22235
50775,29.507614
50776,34.004723
50777,26.028095
50778,17.271803
50779,25.219383
50780,44.428646
50781,34.96928
50782,20.508646
50783,33.103703
50784,72.1162
50785,16.67
50786,54.404408
50787,35.268196
50788,14.03036
50789,28.451183
50790,41.495373
50791,13.587442
50792,28.399843
50793,64.658745
50794,46.76573
50795,18.19856
50796,30.587599
50797,17.654837
50798,34.023952
50799,13.6717615
50800,25.9516
50801,18.829103
50802,210.8419
50803,36.438473
50804,23.01037
50805,27.089329
50806,30.289415
50807,34.57669
50808,25.119959
50809,23.41321
50810,18.100819
50811,41.385765
50812,27.976707
50813,26.540813
50814,20.291769
50815,40.556744
50816,16.863182
50817,19.06334
50818,26.435257
50819,94.115685
50820,14.992544
50821,69.69964
50822,25.306692
50823,27.918978
50824,22.993402
50825,32.658703
50826,26.875557
50827,21.449318
50828,13.565279
50829,27.375748
50830,19.147894
50831,21.742392
50832,71.88217
50833,45.549213
50834,41.7863
50835,17.76538
50836,29.7193
50837,33.335487
50838,40.71514
50839,30.75442
50840,43.438156
50841,26.015963
50842,19.02262
50843,41.47714
50844,45.51306
50845,27.58396
50846,43.327194
50847,10.80259
50848,24.178549
50849,31.666965
50850,23.472242
50851,17.055027
50852,86.012024
50853,22.169403
50854,36.306454
50855,57.878784
50856,22.421165
50857,25.691786
50858,13.773702
50859,45.92375
50860,14.28726
50861,20.610886
50862,15.696088
50863,25.856932
50864,16.871578
50865,37.238144
50866,21.805275
50867,17.567883
50868,34.175274
50869,32.08377
50870,17.081253
50871,28.603157
50872,15.776447
50873,19.538149
50874,11.831442
50875,29.947495
50876,18.201277
50877,19.057133
50878,17.76555
50879,58.98218
50880,28.138266
50881,19.738688
50882,23.758726
50883,25.633127
50884,15.116211
50885,22.18993
50886,33.66044
50887,26.770693
50888,22.428566
50889,24.718367
50890,35.229317
50891,32.594543
50892,32.582203
50893,41.301487
50894,22.750237
50895,207.7321
50896,29.000645
50897,40.6625
